Year,County,State,Physical Inactivity Percentage,Obesity Percentage,Newly Diagnosed Diabetes Rate per 1000,Diagnosed Diabetes Percentage
2018,Irwin County,Georgia,18.7,19.1,18.7,8.5
2018,Jackson County,Georgia,25.6,24.8,9.8,8.5
2018,Jasper County,Georgia,15.2,19.2,13.4,8.2
2018,Jeff Davis County,Georgia,14.8,21.8,19.8,7.8
2018,Jefferson County,Georgia,13.0,20.5,14.1,8.4
2018,Jenkins County,Georgia,15.2,19.0,18.3,8.2
2018,Johnson County,Georgia,19.7,23.0,8.8,8.5
2018,Jones County,Georgia,22.2,29.5,14.2,10.8
2018,Lamar County,Georgia,15.7,18.7,10.4,7.7
2018,Lanier County,Georgia,16.1,22.7,14.5,8.8
2018,Laurens County,Georgia,29.5,30.7,13.4,13.2
2018,Lee County,Georgia,17.4,22.7,19.3,9.7
2018,Liberty County,Georgia,32.3,31.1,15.1,11.1
2018,Lincoln County,Georgia,19.4,19.9,9.8,8.8
2018,Long County,Georgia,17.9,20.6,10.7,8.9
2018,Lowndes County,Georgia,26.9,31.4,15.2,14.4
2018,Lumpkin County,Georgia,19.4,20.9,11.8,7.3
2018,Macon County,Georgia,25.8,20.3,12.0,10.7
2018,Madison County,Georgia,20.7,21.3,14.1,8.9
2018,Marion County,Georgia,17.3,21.0,20.2,8.0
2018,Mcduffie County,Georgia,17.2,20.2,11.7,8.8
2018,Mcintosh County,Georgia,18.5,22.6,14.8,11.2
2018,Meriwether County,Georgia,23.5,27.0,13.1,8.9
2018,Miller County,Georgia,15.6,19.3,11.9,7.0
2018,Mitchell County,Georgia,20.4,25.5,11.4,9.0
2018,Monroe County,Georgia,17.7,23.8,12.8,8.9
2018,Montgomery County,Georgia,16.2,20.5,23.8,7.9
2018,Morgan County,Georgia,18.1,20.2,12.0,8.1
2018,Murray County,Georgia,21.8,30.1,16.1,10.8
2018,Muscogee County,Georgia,24.1,36.4,12.6,12.9
2018,Newton County,Georgia,25.3,34.6,16.4,14.0
2018,Oconee County,Georgia,15.2,19.0,7.6,6.7
2018,Oglethorpe County,Georgia,21.8,24.4,11.6,7.8
2018,Paulding County,Georgia,23.8,32.4,10.8,8.1
2018,Peach County,Georgia,22.5,28.3,12.4,8.9
2018,Pickens County,Georgia,17.4,25.9,20.7,9.7
2018,Pierce County,Georgia,22.1,23.4,20.4,8.2
2018,Pike County,Georgia,19.1,22.9,23.3,9.0
2018,Polk County,Georgia,23.8,27.7,13.9,10.0
2018,Pulaski County,Georgia,19.1,22.2,18.5,8.7
2018,Putnam County,Georgia,17.7,18.8,8.1,8.5
2018,Quitman County,Georgia,18.7,18.0,11.7,7.9
2018,Rabun County,Georgia,15.1,21.4,13.8,7.7
2018,Randolph County,Georgia,14.3,19.0,12.5,8.1
2018,Richmond County,Georgia,26.6,35.0,14.9,13.8
2018,Rockdale County,Georgia,24.1,37.0,12.5,10.1
2018,Schley County,Georgia,14.8,18.6,20.4,7.6
2018,Screven County,Georgia,22.1,26.8,13.0,10.1
2018,Seminole County,Georgia,15.3,22.2,16.9,7.1
2018,Spalding County,Georgia,22.9,31.5,12.6,9.5
2018,Stephens County,Georgia,21.6,24.9,19.5,8.7
2018,Stewart County,Georgia,14.9,17.6,13.2,8.4
2018,Sumter County,Georgia,21.5,25.9,14.5,13.6
2018,Talbot County,Georgia,15.1,18.3,11.7,8.0
2018,Taliaferro County,Georgia,14.5,17.6,13.3,8.4
2018,Tattnall County,Georgia,19.2,18.8,22.9,9.3
2018,Taylor County,Georgia,15.6,22.9,10.7,8.7
2018,Telfair County,Georgia,17.8,24.3,31.5,11.7
2018,Terrell County,Georgia,18.8,19.5,12.6,7.9
2018,Thomas County,Georgia,23.5,27.6,10.0,7.6
2018,Tift County,Georgia,26.2,29.8,10.1,9.2
2018,Toombs County,Georgia,25.9,24.1,13.1,10.0
2018,Towns County,Georgia,14.9,18.1,9.5,7.2
2018,Treutlen County,Georgia,16.7,22.3,10.6,7.2
2018,Troup County,Georgia,23.6,37.3,15.3,10.2
2018,Turner County,Georgia,18.7,22.6,27.3,9.3
2018,Twiggs County,Georgia,18.8,18.9,18.4,8.6
2018,Union County,Georgia,17.1,23.4,4.7,7.0
2018,Upson County,Georgia,25.6,15.4,14.9,7.3
2018,Walker County,Georgia,25.5,28.1,12.8,12.2
2018,Walton County,Georgia,24.7,31.5,9.7,9.8
2018,Ware County,Georgia,22.4,26.5,13.1,9.4
2018,Warren County,Georgia,17.6,18.7,14.7,8.9
2018,Washington County,Georgia,20.0,21.1,12.9,8.8
2018,Wayne County,Georgia,21.7,28.9,18.5,10.1
2018,Webster County,Georgia,14.6,17.4,9.9,7.8
2018,Wheeler County,Georgia,17.9,19.3,15.1,7.9
2018,White County,Georgia,17.0,19.1,10.6,7.4
2018,Whitfield County,Georgia,29.8,27.8,11.7,12.2
2018,Wilcox County,Georgia,23.6,20.4,17.6,9.9
2018,Wilkes County,Georgia,19.7,18.3,12.9,8.1
2018,Wilkinson County,Georgia,14.0,16.6,14.1,7.1
2018,Worth County,Georgia,17.4,20.1,24.4,8.5
2018,Hawaii County,Hawaii,18.5,25.9,9.3,8.9
2018,Honolulu County,Hawaii,19.3,24.8,9.8,10.4
2018,Kalawao County,Hawaii,15.2,17.6,14.0,8.4
2018,Kauai County,Hawaii,17.0,23.8,8.2,7.9
2018,Maui County,Hawaii,16.4,24.2,7.8,8.1
2018,Ada County,Idaho,15.1,24.4,6.2,6.9
2018,Adams County,Idaho,14.7,22.7,11.5,8.5
2018,Bannock County,Idaho,20.5,30.0,9.0,9.8
2018,Bear Lake County,Idaho,23.1,23.5,9.0,7.1
2018,Benewah County,Idaho,17.1,26.3,6.3,7.5
2018,Bingham County,Idaho,20.1,32.1,9.1,9.4
2018,Blaine County,Idaho,13.5,15.7,5.5,5.1
2018,Boise County,Idaho,18.1,24.6,6.8,8.5
2018,Bonner County,Idaho,16.7,24.1,6.4,6.8
2018,Bonneville County,Idaho,18.5,29.3,9.2,9.4
2018,Boundary County,Idaho,20.1,22.5,10.2,7.6
2018,Butte County,Idaho,20.2,21.4,8.0,7.2
2018,Camas County,Idaho,17.0,22.0,12.9,7.3
2018,Canyon County,Idaho,23.0,33.6,9.8,10.2
2018,Caribou County,Idaho,16.5,24.8,14.9,8.7
2018,Cassia County,Idaho,21.6,29.6,9.2,9.5
2018,Clark County,Idaho,14.2,18.9,6.5,6.7
2018,Clearwater County,Idaho,19.1,30.0,11.3,9.1
2018,Custer County,Idaho,17.4,20.9,8.5,7.2
2018,Elmore County,Idaho,18.8,25.4,8.4,7.4
2018,Franklin County,Idaho,19.1,23.1,4.7,7.0
2018,Fremont County,Idaho,21.8,27.0,8.5,7.0
2018,Gem County,Idaho,22.7,30.9,8.4,8.8
2018,Gooding County,Idaho,21.4,28.1,9.7,7.6
2018,Idaho County,Idaho,20.4,26.1,6.7,7.2
2018,Jefferson County,Idaho,18.0,32.4,6.2,8.0
2018,Jerome County,Idaho,22.7,26.1,8.9,7.0
2018,Kootenai County,Idaho,18.0,26.4,6.6,8.0
2018,Latah County,Idaho,15.2,26.3,5.4,7.0
2018,Lemhi County,Idaho,20.0,24.4,6.7,7.3
2018,Lewis County,Idaho,18.9,26.6,14.6,7.5
2018,Lincoln County,Idaho,17.4,21.3,16.5,8.3
2018,Madison County,Idaho,16.2,26.4,6.7,8.4
2018,Minidoka County,Idaho,21.4,27.4,9.6,8.7
2018,Nez Perce County,Idaho,19.8,28.9,9.6,8.8
2018,Oneida County,Idaho,19.4,25.4,7.5,8.3
2018,Owyhee County,Idaho,18.2,26.2,18.5,10.6
2018,Payette County,Idaho,23.2,33.6,9.5,7.8
2018,Power County,Idaho,20.4,27.7,18.4,7.1
2018,Shoshone County,Idaho,17.0,27.7,10.3,7.9
2018,Teton County,Idaho,15.0,18.8,3.8,6.6
2018,Twin Falls County,Idaho,23.5,29.0,10.1,9.8
2018,Valley County,Idaho,14.9,20.7,3.8,7.0
2018,Washington County,Idaho,20.4,29.9,10.1,8.0
2018,Adams County,Illinois,20.2,28.3,13.3,8.9
2018,Alexander County,Illinois,14.2,17.6,13.2,7.5
2018,Bond County,Illinois,15.2,20.5,16.4,7.6
2018,Boone County,Illinois,20.7,25.7,6.3,6.9
2018,Brown County,Illinois,14.6,17.5,15.6,7.2
2018,Bureau County,Illinois,21.7,23.6,13.2,7.6
2018,Calhoun County,Illinois,13.7,18.5,13.7,6.9
2018,Carroll County,Illinois,16.6,21.1,12.1,6.7
2018,Cass County,Illinois,14.3,17.9,8.8,6.7
2018,Champaign County,Illinois,20.6,26.3,8.2,8.4
2018,Christian County,Illinois,17.7,23.0,16.8,7.6
2018,Clark County,Illinois,18.4,19.1,17.5,7.9
2018,Clay County,Illinois,16.1,21.2,18.3,7.7
2018,Clinton County,Illinois,15.4,23.4,9.7,7.2
2018,Coles County,Illinois,18.7,23.3,17.4,9.5
2018,Cook County,Illinois,20.6,27.8,8.3,9.0
2018,Crawford County,Illinois,15.0,23.2,8.6,7.4
2018,Cumberland County,Illinois,14.8,18.1,19.1,7.9
2018,De Witt County,Illinois,13.6,18.9,33.1,7.2
2018,Dekalb County,Illinois,19.5,29.1,7.3,6.7
2018,Douglas County,Illinois,14.3,19.1,16.1,7.6
2018,Dupage County,Illinois,16.1,25.2,6.6,6.3
2018,Edgar County,Illinois,15.3,22.6,34.3,7.2
2018,Edwards County,Illinois,15.3,18.8,11.2,6.6
2018,Effingham County,Illinois,17.2,20.7,8.4,7.2
2018,Fayette County,Illinois,17.3,23.2,14.3,8.1
2018,Ford County,Illinois,14.0,18.9,8.3,6.7
2018,Franklin County,Illinois,18.2,26.3,17.5,8.4
2018,Fulton County,Illinois,15.5,18.0,10.5,6.5
2018,Gallatin County,Illinois,14.1,18.1,15.8,6.8
2018,Greene County,Illinois,13.5,19.2,26.0,6.8
2018,Grundy County,Illinois,18.1,22.9,7.3,7.4
2018,Hamilton County,Illinois,15.7,19.5,8.1,6.8
2018,Hancock County,Illinois,17.8,21.6,6.0,6.8
2018,Hardin County,Illinois,15.9,19.0,13.9,6.8
2018,Henderson County,Illinois,16.0,22.9,10.1,7.3
2018,Henry County,Illinois,20.8,25.6,9.4,7.9
2018,Iroquois County,Illinois,14.1,25.1,17.0,7.4
2018,Jackson County,Illinois,13.8,18.9,12.0,7.8
2018,Jasper County,Illinois,13.8,17.9,20.8,6.9
2018,Jefferson County,Illinois,17.1,25.4,11.7,8.0
2018,Jersey County,Illinois,17.5,21.4,16.9,7.1
2018,Jo Daviess County,Illinois,16.2,22.6,11.8,8.2
2018,Johnson County,Illinois,14.1,17.3,24.7,7.0
2018,Kane County,Illinois,14.9,27.8,7.8,8.1
2018,Kankakee County,Illinois,21.3,32.0,13.7,9.5
2018,Kendall County,Illinois,19.4,30.3,8.7,9.1
2018,Knox County,Illinois,21.8,26.9,9.9,8.4
2018,Lake County,Illinois,19.6,24.9,7.1,7.5
2018,Lasalle County,Illinois,20.2,30.4,11.6,8.1
2018,Lawrence County,Illinois,16.1,20.6,39.8,8.1
2018,Lee County,Illinois,16.1,21.7,5.1,6.8
2018,Livingston County,Illinois,18.4,21.3,14.5,7.2
2018,Logan County,Illinois,15.0,20.3,24.0,7.0
2018,Macon County,Illinois,18.9,25.2,12.2,8.0
2018,Macoupin County,Illinois,16.5,21.8,11.9,7.4
2018,Madison County,Illinois,25.6,29.5,10.9,8.9
2018,Marion County,Illinois,19.1,20.3,19.8,8.1
2018,Marshall County,Illinois,15.6,19.7,10.9,7.3
2018,Mason County,Illinois,15.1,18.0,7.4,7.1
2018,Massac County,Illinois,16.7,19.2,11.6,8.0
2018,Mcdonough County,Illinois,16.9,20.3,8.7,7.6
2018,Mchenry County,Illinois,18.6,30.3,7.4,7.3
2018,Mclean County,Illinois,17.0,25.9,13.7,8.1
2018,Menard County,Illinois,14.6,19.5,16.7,7.1
2018,Mercer County,Illinois,13.5,21.4,7.5,6.8
2018,Monroe County,Illinois,15.6,24.4,13.2,7.2
2018,Montgomery County,Illinois,19.6,23.3,13.2,6.7
2018,Morgan County,Illinois,17.7,23.5,19.1,7.9
2018,Moultrie County,Illinois,15.7,17.3,11.5,7.3
2018,Ogle County,Illinois,21.8,25.2,11.8,7.1
2018,Peoria County,Illinois,18.7,33.8,10.1,8.9
2018,Perry County,Illinois,16.4,17.6,14.7,7.2
2018,Piatt County,Illinois,16.0,20.7,12.7,7.2
2018,Pike County,Illinois,15.3,19.3,14.1,7.4
2018,Pope County,Illinois,14.1,17.8,8.6,7.2
2018,Pulaski County,Illinois,14.2,18.2,12.6,8.1
2018,Putnam County,Illinois,13.7,17.6,15.1,6.9
2018,Randolph County,Illinois,17.6,22.3,16.9,6.9
2018,Richland County,Illinois,15.7,16.7,16.5,7.3
2018,Rock Island County,Illinois,20.3,32.2,10.0,9.3
2018,Saline County,Illinois,15.2,19.4,5.6,6.9
2018,Sangamon County,Illinois,20.2,29.4,9.2,7.7
2018,Schuyler County,Illinois,14.1,18.0,27.5,6.9
2018,Scott County,Illinois,13.9,17.7,15.4,7.3
2018,Shelby County,Illinois,17.4,20.3,18.8,7.3
2018,St. Clair County,Illinois,28.0,36.1,9.9,7.7
2018,Stark County,Illinois,14.3,18.7,12.2,7.2
2018,Stephenson County,Illinois,17.6,30.4,10.4,8.1
2018,Tazewell County,Illinois,21.5,26.7,10.1,8.1
2018,Union County,Illinois,15.4,18.7,13.3,7.2
2018,Vermilion County,Illinois,22.2,33.2,7.8,7.4
2018,Wabash County,Illinois,14.2,18.4,15.4,7.0
2018,Warren County,Illinois,16.3,20.0,24.5,8.0
2018,Washington County,Illinois,15.5,21.3,14.6,6.9
2018,Wayne County,Illinois,15.6,20.0,10.1,7.5
2018,White County,Illinois,14.5,21.7,21.0,7.6
2018,Whiteside County,Illinois,19.7,28.1,16.3,8.8
2018,Will County,Illinois,20.8,33.1,8.9,8.7
2018,Williamson County,Illinois,18.1,26.9,12.8,9.7
2018,Winnebago County,Illinois,23.7,27.1,8.8,8.6
2018,Woodford County,Illinois,15.5,21.7,14.6,6.8
2018,Adams County,Indiana,23.6,29.0,7.2,6.7
2018,Allen County,Indiana,22.2,34.3,8.9,10.2
2018,Bartholomew County,Indiana,22.1,30.5,9.8,9.6
2018,Benton County,Indiana,18.1,28.0,6.4,8.0
2018,Blackford County,Indiana,19.0,22.6,14.8,8.5
2018,Boone County,Indiana,21.0,23.8,7.4,8.8
2018,Brown County,Indiana,19.6,26.1,7.1,6.9
2018,Carroll County,Indiana,22.2,31.8,10.9,7.8
2018,Cass County,Indiana,25.6,30.5,10.2,10.7
2018,Clark County,Indiana,27.1,33.3,10.2,9.2
2018,Clay County,Indiana,26.3,24.2,17.9,11.7
2018,Clinton County,Indiana,28.7,33.0,13.8,11.6
2018,Crawford County,Indiana,26.0,25.4,11.0,9.7
2018,Daviess County,Indiana,22.5,25.9,6.2,7.2
2018,Dearborn County,Indiana,21.5,26.6,7.0,8.1
2018,Decatur County,Indiana,23.9,28.4,13.6,8.9
2018,Dekalb County,Indiana,19.5,26.5,8.3,7.9
2018,Delaware County,Indiana,26.8,30.8,10.1,10.5
2018,Dubois County,Indiana,19.6,28.3,8.5,6.8
2018,Elkhart County,Indiana,26.5,33.2,7.4,10.0
2018,Fayette County,Indiana,22.4,32.5,8.7,10.3
2018,Floyd County,Indiana,23.3,26.8,8.3,9.4
2018,Fountain County,Indiana,23.7,25.1,17.8,8.6
2018,Franklin County,Indiana,22.4,30.1,7.0,8.7
2018,Fulton County,Indiana,22.9,29.3,5.1,7.7
2018,Gibson County,Indiana,19.6,28.8,6.6,7.4
2018,Grant County,Indiana,27.4,34.5,12.5,12.8
2018,Greene County,Indiana,31.3,37.1,11.6,11.2
2018,Hamilton County,Indiana,17.2,25.6,6.2,8.1
2018,Hancock County,Indiana,21.1,34.4,9.6,9.6
2018,Harrison County,Indiana,25.4,33.7,11.7,8.9
2018,Hendricks County,Indiana,18.1,29.7,10.1,9.3
2018,Henry County,Indiana,24.7,28.8,8.9,8.5
2018,Howard County,Indiana,28.9,31.7,10.0,9.5
2018,Huntington County,Indiana,20.6,33.3,14.0,11.3
2018,Jackson County,Indiana,27.2,31.8,11.5,9.9
2018,Jasper County,Indiana,22.3,30.5,6.8,7.9
2018,Jay County,Indiana,19.7,28.1,15.0,10.1
2018,Jefferson County,Indiana,20.3,29.2,13.2,8.6
2018,Jennings County,Indiana,28.2,34.8,19.5,9.4
2018,Johnson County,Indiana,24.0,31.1,9.9,8.9
2018,Knox County,Indiana,26.6,29.7,15.8,11.0
2018,Kosciusko County,Indiana,27.7,31.3,9.0,9.8
2018,Lagrange County,Indiana,22.1,27.0,10.1,8.1
2018,Lake County,Indiana,25.7,38.1,10.7,11.7
2018,Laporte County,Indiana,27.1,35.4,12.0,12.0
2018,Lawrence County,Indiana,25.1,28.8,9.6,9.3
2018,Madison County,Indiana,29.0,37.9,14.7,13.9
2018,Marion County,Indiana,27.0,32.6,10.5,11.4
2018,Marshall County,Indiana,27.8,36.5,8.1,8.6
2018,Martin County,Indiana,21.8,25.6,4.9,7.0
2018,Miami County,Indiana,30.4,31.1,10.1,9.0
2018,Monroe County,Indiana,19.6,24.6,6.9,8.0
2018,Montgomery County,Indiana,24.0,27.1,8.4,9.1
2018,Morgan County,Indiana,23.4,35.5,14.3,10.9
2018,Newton County,Indiana,27.0,25.8,17.1,9.8
2018,Noble County,Indiana,23.3,33.0,8.4,8.6
2018,Ohio County,Indiana,16.7,19.8,7.7,7.0
2018,Orange County,Indiana,20.6,27.5,11.0,8.1
2018,Owen County,Indiana,20.2,25.7,13.3,9.3
2018,Parke County,Indiana,25.6,29.4,11.2,7.8
2018,Perry County,Indiana,22.0,27.2,7.1,7.5
2018,Pike County,Indiana,21.3,24.4,24.3,9.1
2018,Porter County,Indiana,21.2,31.9,9.1,9.8
2018,Posey County,Indiana,22.4,25.0,12.3,8.3
2018,Pulaski County,Indiana,16.1,24.6,16.1,7.8
2018,Putnam County,Indiana,24.2,25.3,16.5,11.2
2018,Randolph County,Indiana,21.2,25.7,11.5,9.1
2018,Ripley County,Indiana,28.9,27.4,9.9,9.0
2018,Rush County,Indiana,18.1,23.0,7.6,6.6
2018,Scott County,Indiana,21.9,27.4,12.4,8.1
2018,Shelby County,Indiana,23.8,33.6,15.2,11.6
2018,Spencer County,Indiana,22.1,29.3,5.0,7.7
2018,St. Joseph County,Indiana,23.2,34.0,7.2,9.5
2018,Starke County,Indiana,22.5,32.2,12.4,9.8
2018,Steuben County,Indiana,21.7,28.3,5.7,7.7
2018,Sullivan County,Indiana,17.2,27.8,10.3,9.3
2018,Switzerland County,Indiana,22.3,31.1,24.2,9.6
2018,Tippecanoe County,Indiana,23.8,28.7,8.8,9.7
2018,Tipton County,Indiana,17.8,30.0,22.2,9.8
2018,Union County,Indiana,16.1,23.2,10.2,7.0
2018,Vanderburgh County,Indiana,26.1,32.1,9.4,9.5
2018,Vermillion County,Indiana,21.2,26.8,9.7,8.8
2018,Vigo County,Indiana,26.7,31.7,9.8,9.3
2018,Wabash County,Indiana,19.8,27.9,10.1,8.7
2018,Warren County,Indiana,20.6,26.9,12.8,8.4
2018,Warrick County,Indiana,23.2,31.5,10.3,10.5
2018,Washington County,Indiana,27.7,32.8,7.1,7.9
2018,Wayne County,Indiana,30.2,34.6,14.2,12.6
2018,Wells County,Indiana,23.2,25.0,8.8,9.3
2018,White County,Indiana,23.8,26.0,9.3,10.5
2018,Whitley County,Indiana,25.1,27.4,12.9,9.1
2018,Adair County,Iowa,19.6,24.3,12.8,8.5
2018,Adams County,Iowa,21.4,26.5,7.1,6.3
2018,Allamakee County,Iowa,18.0,35.3,7.5,7.8
2018,Appanoose County,Iowa,23.4,38.4,16.8,8.8
2018,Audubon County,Iowa,14.2,24.2,7.4,6.8
2018,Benton County,Iowa,20.8,33.4,10.5,9.1
2018,Black Hawk County,Iowa,20.8,30.5,7.6,8.2
2018,Boone County,Iowa,18.1,33.3,6.8,6.6
2018,Bremer County,Iowa,16.5,32.2,5.9,7.6
2018,Buchanan County,Iowa,24.1,34.1,8.4,8.6
2018,Buena Vista County,Iowa,21.3,29.8,6.3,8.2
2018,Butler County,Iowa,19.9,31.7,9.6,8.5
2018,Calhoun County,Iowa,23.4,26.3,9.3,7.5
2018,Carroll County,Iowa,21.1,31.6,8.4,6.3
2018,Cass County,Iowa,21.7,28.8,14.4,8.4
2018,Cedar County,Iowa,21.4,37.0,5.6,7.6
2018,Cerro Gordo County,Iowa,17.2,33.8,8.2,7.5
2018,Cherokee County,Iowa,19.4,29.5,8.3,6.6
2018,Chickasaw County,Iowa,20.1,27.4,8.1,8.1
2018,Clarke County,Iowa,18.8,25.8,5.5,7.1
2018,Clay County,Iowa,19.2,25.1,4.0,7.0
2018,Clayton County,Iowa,23.9,35.2,6.5,7.5
2018,Clinton County,Iowa,24.3,31.3,13.0,8.9
2018,Crawford County,Iowa,26.5,32.2,6.8,7.0
2018,Dallas County,Iowa,15.1,28.4,5.1,6.4
2018,Davis County,Iowa,21.9,22.2,10.6,9.5
2018,Decatur County,Iowa,21.6,27.1,6.0,8.7
2018,Delaware County,Iowa,19.4,33.7,7.9,8.1
2018,Des Moines County,Iowa,24.0,33.9,10.1,10.1
2018,Dickinson County,Iowa,17.8,26.6,8.8,8.3
2018,Dubuque County,Iowa,19.7,34.9,6.2,6.9
2018,Emmet County,Iowa,24.9,29.7,8.6,7.5
2018,Fayette County,Iowa,20.0,33.9,7.8,9.0
2018,Floyd County,Iowa,22.3,36.7,6.6,7.6
2018,Franklin County,Iowa,18.9,37.7,10.7,9.1
2018,Fremont County,Iowa,19.3,30.2,4.8,6.5
2018,Greene County,Iowa,21.7,29.9,9.4,8.4
2018,Grundy County,Iowa,19.4,31.9,8.8,7.2
2018,Guthrie County,Iowa,24.2,31.8,5.8,6.9
2018,Hamilton County,Iowa,19.6,31.1,5.4,6.8
2018,Hancock County,Iowa,15.0,25.5,5.0,5.5
2018,Hardin County,Iowa,19.4,31.4,9.0,8.3
2018,Harrison County,Iowa,21.8,30.6,11.7,9.8
2018,Henry County,Iowa,22.2,32.8,7.2,8.0
2018,Howard County,Iowa,15.9,23.2,4.4,6.9
2018,Humboldt County,Iowa,19.6,25.4,7.8,7.7
2018,Ida County,Iowa,16.2,25.1,4.3,6.5
2018,Iowa County,Iowa,18.4,34.4,7.1,8.8
2018,Jackson County,Iowa,21.1,27.8,7.7,7.6
2018,Jasper County,Iowa,19.3,35.4,10.5,9.8
2018,Jefferson County,Iowa,13.7,28.6,6.9,6.4
2018,Johnson County,Iowa,16.2,27.5,6.9,7.6
2018,Jones County,Iowa,19.6,31.8,8.3,8.3
2018,Keokuk County,Iowa,18.7,33.3,9.6,6.7
2018,Kossuth County,Iowa,25.7,35.9,12.4,9.5
2018,Lee County,Iowa,19.7,33.2,9.6,7.8
2018,Linn County,Iowa,19.5,32.9,7.1,8.3
2018,Louisa County,Iowa,22.5,27.6,8.1,7.8
2018,Lucas County,Iowa,18.8,28.3,8.5,9.3
2018,Lyon County,Iowa,19.1,27.8,7.6,9.1
2018,Madison County,Iowa,23.0,33.2,6.8,6.9
2018,Mahaska County,Iowa,21.3,24.6,5.4,8.2
2018,Marion County,Iowa,21.0,32.2,7.9,7.2
2018,Marshall County,Iowa,25.4,32.9,6.2,9.0
2018,Mills County,Iowa,17.5,28.2,5.6,6.2
2018,Mitchell County,Iowa,17.5,33.1,9.9,7.1
2018,Monona County,Iowa,18.9,28.4,12.7,8.4
2018,Monroe County,Iowa,16.1,24.5,12.1,8.6
2018,Montgomery County,Iowa,16.6,26.5,6.1,7.5
2018,Muscatine County,Iowa,25.8,37.8,7.6,7.7
2018,O&#39;brien County,Iowa,21.6,25.4,9.0,6.4
2018,Osceola County,Iowa,15.5,28.1,4.4,7.3
2018,Page County,Iowa,19.7,37.2,11.4,9.7
2018,Palo Alto County,Iowa,23.1,27.9,10.8,8.9
2018,Plymouth County,Iowa,23.5,28.2,5.9,6.9
2018,Pocahontas County,Iowa,21.8,27.7,4.3,6.5
2018,Polk County,Iowa,17.6,34.1,7.6,8.5
2018,Pottawattamie County,Iowa,24.5,39.4,8.7,8.7
2018,Poweshiek County,Iowa,20.9,34.7,5.1,7.4
2018,Ringgold County,Iowa,16.6,28.8,8.7,6.8
2018,Sac County,Iowa,23.4,30.1,5.0,7.3
2018,Scott County,Iowa,20.9,34.6,9.2,9.1
2018,Shelby County,Iowa,17.6,26.3,7.9,8.1
2018,Sioux County,Iowa,20.0,25.9,7.4,7.0
2018,Story County,Iowa,16.4,28.9,7.6,8.5
2018,Tama County,Iowa,20.0,27.5,6.2,8.2
2018,Taylor County,Iowa,16.0,27.3,10.2,8.6
2018,Union County,Iowa,20.5,30.3,15.9,11.2
2018,Van Buren County,Iowa,13.7,24.0,8.6,7.9
2018,Wapello County,Iowa,19.4,29.1,11.9,10.6
2018,Warren County,Iowa,15.3,34.2,7.9,8.6
2018,Washington County,Iowa,20.3,27.3,9.7,7.7
2018,Wayne County,Iowa,22.1,33.5,31.9,10.6
2018,Webster County,Iowa,23.0,32.8,7.8,7.2
2018,Winnebago County,Iowa,17.4,31.8,5.1,7.3
2018,Winneshiek County,Iowa,19.8,26.9,3.5,5.7
2018,Woodbury County,Iowa,26.4,32.1,9.0,8.5
2018,Worth County,Iowa,20.1,21.4,10.0,8.6
2018,Wright County,Iowa,23.4,32.2,8.6,7.6
2018,Allen County,Kansas,25.7,33.9,13.3,10.9
2018,Anderson County,Kansas,20.5,32.7,10.1,8.2
2018,Atchison County,Kansas,24.7,31.3,8.5,8.2
2018,Barber County,Kansas,21.4,27.0,9.2,7.5
2018,Barton County,Kansas,23.5,33.0,11.1,10.4
2018,Bourbon County,Kansas,22.1,35.2,9.7,10.8
2018,Brown County,Kansas,25.3,34.6,8.6,9.6
2018,Butler County,Kansas,24.8,35.1,9.3,9.0
2018,Chase County,Kansas,15.7,25.5,11.5,8.0
2018,Chautauqua County,Kansas,17.7,21.1,6.9,7.5
2018,Cherokee County,Kansas,25.1,33.2,13.8,11.1
2018,Cheyenne County,Kansas,19.9,26.1,9.1,7.3
2018,Clark County,Kansas,17.1,27.4,10.8,7.7
2018,Clay County,Kansas,24.7,29.0,12.2,10.6
2018,Cloud County,Kansas,22.9,35.5,7.6,7.8
2018,Coffey County,Kansas,22.8,35.4,12.0,10.3
2018,Comanche County,Kansas,17.5,21.4,7.8,7.8
2018,Cowley County,Kansas,27.6,34.6,11.8,8.7
2018,Crawford County,Kansas,25.9,31.0,10.1,9.8
2018,Decatur County,Kansas,23.0,24.2,8.8,8.0
2018,Dickinson County,Kansas,24.6,36.7,8.6,8.4
2018,Doniphan County,Kansas,19.9,29.3,13.3,7.5
2018,Douglas County,Kansas,16.4,28.6,7.1,7.3
2018,Edwards County,Kansas,16.4,24.6,12.3,8.9
2018,Elk County,Kansas,21.3,20.8,18.0,10.3
2018,Ellis County,Kansas,23.2,30.0,6.5,8.0
2018,Ellsworth County,Kansas,24.8,31.0,9.4,9.2
2018,Finney County,Kansas,26.3,39.5,7.7,8.2
2018,Ford County,Kansas,27.4,32.5,10.6,10.3
2018,Franklin County,Kansas,24.4,30.1,6.9,8.4
2018,Geary County,Kansas,20.9,36.7,12.9,11.7
2018,Gove County,Kansas,18.7,24.4,13.6,9.7
2018,Graham County,Kansas,18.3,27.6,9.8,7.3
2018,Grant County,Kansas,21.5,28.5,6.6,8.0
2018,Gray County,Kansas,26.2,28.0,6.6,8.1
2018,Greeley County,Kansas,15.8,21.2,6.0,6.7
2018,Greenwood County,Kansas,20.9,26.3,11.6,8.6
2018,Hamilton County,Kansas,16.8,22.4,17.3,9.3
2018,Harper County,Kansas,19.9,30.5,13.3,7.3
